name,st_id,bef0600,af0600,af0615,af0630,af0645,af0700,af0715,af0730,af0745,af0800,af0815,af0830,af0845,af0900,af0915,af0930,af0945,af1000,af1015,af1030,af1045,af1100,af1115,af1130,af1145,af1200
若松河田,586,0,0,54,0,0,118,22,378,622,596,196,380,0,120,106,236,128,0,0,0,82,0,0,0,0,0
牛込柳町,587,0,0,0,88,0,140,0,0,64,192,0,78,0,0,0,0,0,0,0,124,0,0,0,0,0,0
牛込神楽坂,588,0,0,0,0,92,62,0,369,246,288,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
上野御徒町,589,426,0,54,0,124,468,1226,2280,1384,2288,2647,1422,625,794,132,70,14,593,556,66,40,0,0,0,0,548
新御徒町,590,0,0,0,0,24,90,250,88,212,419,544,1173,225,93,28,78,26,0,0,82,0,0,0,0,38,420
勝どき,591,0,0,0,58,34,182,176,388,80,200,46,0,482,0,0,0,996,0,0,0,38,106,0,0,0,0
築地市場,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
汐留,593,0,0,0,0,0,36,36,450,656,672,398,576,36,297,21,50,0,0,0,0,0,0,0,0,0,64
赤羽橋,594,0,0,0,0,74,142,0,0,166,313,224,107,0,34,0,0,0,0,0,0,0,0,0,0,0,0
国立競技場,595,0,0,0,0,0,0,0,136,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
都庁前,596,0,0,0,0,0,0,626,96,100,378,426,0,0,70,80,232,578,0,0,2372,0,0,0,0,0,0
西新宿五丁目,597,220,0,84,0,32,0,100,44,598,415,155,626,0,0,0,0,0,0,0,0,0,0,0,0,0,171
落合南長崎,598,0,0,118,0,0,172,0,2660,834,2464,806,136,652,0,0,0,0,882,340,144,0,0,342,0,0,118
新江古田,599,0,0,286,578,38,564,1546,238,56,392,599,303,848,0,874,0,0,0,0,200,0,0,0,0,0,250
練馬春日町,600,0,78,108,830,142,464,981,1320,868,788,745,293,0,62,748,212,42,0,0,0,0,0,0,0,0,0
光が丘,601,52,528,580,484,950,6515,4899,4097,6614,3622,3195,1085,1298,1733,470,362,324,190,0,509,67,144,40,0,0,1082
新柴又,602,54,0,0,324,116,256,0,0,338,352,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
天王洲アイル,603,0,0,0,0,0,224,126,0,350,886,226,738,210,68,377,211,0,0,0,98,0,0,0,0,0,356
大井競馬場前,604,0,152,364,158,188,462,160,438,1400,722,32,136,80,432,698,174,26,0,0,0,0,0,716,0,0,436
流通センター,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
昭和島,606,0,0,0,0,0,0,0,0,34,0,274,104,0,0,0,60,0,0,0,0,0,0,0,50,0,0
整備場,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港国際線ビル,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新整備場,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港第1ビル,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港第2ビル,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
竹芝,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日の出,613,0,0,0,0,0,0,0,226,272,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芝浦ふ頭,614,0,0,0,0,0,0,0,0,0,126,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お台場海浜公園,615,0,0,0,0,134,0,140,1015,763,734,1650,172,517,189,1582,0,38,0,0,0,0,100,100,0,0,0
台場,616,0,0,0,0,0,0,0,0,0,0,0,692,0,87,87,0,0,0,0,198,0,0,0,0,0,0
船の科学館,617,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,0,138,0,0,0,0,0,0,0,178
テレコムセンター,618,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
青海,619,0,0,0,0,0,0,56,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国際展示場正門,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有明,621,0,0,0,0,0,0,0,109,167,58,58,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0
有明テニスの森,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
市場前,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新豊洲,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東雲,625,0,0,0,0,0,0,58,118,738,478,194,232,0,0,0,0,0,0,0,0,0,0,0,0,570,0
国際展示場,626,0,0,0,0,0,128,56,0,0,0,0,108,0,0,0,0,0,0,0,210,210,0,0,0,0,56
東京テレポート,627,0,40,0,0,0,0,70,0,152,0,0,0,0,0,0,0,0,0,150,0,0,60,0,0,0,0
品川シーサイド,628,208,80,0,0,30,296,146,840,249,983,458,570,138,104,210,0,0,0,0,0,0,0,0,0,0,0
上北台,629,118,112,106,241,863,877,1282,548,1122,112,356,184,0,0,0,0,262,0,0,0,0,0,0,0,0,50
桜街道,630,0,84,84,166,239,241,426,286,350,34,119,112,0,0,0,0,0,0,0,0,0,0,0,0,0,128
砂川七番,631,0,54,0,0,44,56,368,412,426,180,43,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉体育館,632,0,0,0,56,56,114,608,594,130,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368
立飛,633,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高松,634,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
立川北,635,0,0,0,0,728,430,830,752,1976,1754,2150,1068,284,1132,0,172,266,698,506,32,0,164,0,0,0,816
立川南,636,0,0,0,128,119,419,537,1257,800,606,1306,144,782,356,460,48,270,0,270,382,0,0,0,0,302,134
柴崎体育館,637,0,0,0,0,62,533,433,0,0,30,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
甲州街道,638,0,0,0,272,190,1482,532,780,192,56,80,56,84,28,0,0,0,0,0,0,0,0,0,0,0,0
万願寺,639,0,22,236,138,256,954,343,766,32,224,56,162,0,0,172,0,0,28,42,0,0,0,0,0,36,0
程久保,640,0,0,0,0,0,98,20,158,0,90,0,56,0,0,0,0,0,0,0,270,0,0,0,0,0,0
中央大学・明星大学,641,0,0,35,40,197,240,187,604,213,76,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0
大塚・帝京大学,642,0,0,56,364,110,162,21,271,816,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
松が谷,643,0,104,270,0,56,52,296,64,164,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
多摩センター,644,128,0,42,491,441,815,525,1672,1195,727,941,747,2167,485,688,140,606,338,1022,1106,624,0,36,0,512,2210
青井,645,51,0,144,98,396,342,288,154,892,642,290,104,78,102,0,0,0,0,0,0,0,0,0,0,0,130
六町,646,262,76,0,140,556,956,496,580,1324,594,410,90,28,0,0,38,0,0,0,32,0,0,0,0,0,0
清滝,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高尾山,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
滝本,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
御岳山,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
