name,st_id,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
和泉多摩川,317,0,0,0,0,11,0,10,12,0,41,4,9,4,14,19,20,15,77,65,46,41,29,36,4,27,15,18,28,19,42,32,15,100,0,0,3,5,5,0,0,10,0,0,5,5,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
鶴川,318,6,7,3,11,12,28,29,2,10,23,12,29,28,12,31,43,14,92,34,66,21,100,48,44,27,30,25,27,17,22,32,37,1,7,15,0,4,1,0,12,6,4,0,0,0,2,2,0,0,0,0,3,1,1,0,2,0,0,0,0,5,9,1,2,6,0,3,11,2,0,2,2,1,8
玉川学園前,319,10,0,0,0,2,1,1,2,25,28,10,18,9,0,50,33,7,37,100,34,92,52,38,52,31,30,28,32,14,24,38,9,19,37,8,12,0,12,1,2,1,2,7,10,7,1,3,1,28,2,10,0,11,11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,22
小田急永山,320,0,0,0,0,0,34,14,0,0,5,0,10,0,8,8,5,25,35,58,21,8,100,57,7,64,3,0,45,75,22,81,25,25,0,0,0,29,15,0,4,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
小田急多摩センター,321,1,0,0,4,8,7,3,6,25,3,16,8,5,24,49,7,7,7,57,19,82,76,38,100,26,9,37,7,21,16,17,8,1,0,0,1,17,4,0,0,0,0,0,11,5,0,0,0,14,15,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,27
唐木田,322,0,0,0,3,2,0,0,5,40,100,96,8,37,40,14,8,30,54,46,27,83,83,14,0,8,67,0,0,4,17,7,4,4,0,3,25,27,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
代官山,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,21,21,0,0,0,28,39,28,0,0,0,0,28,57,0,0,0,0,0,18,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中目黒,324,1,3,1,0,5,3,8,9,15,5,19,28,35,21,36,37,69,77,100,80,57,48,77,50,71,57,81,52,89,66,69,69,78,56,52,57,55,22,28,37,27,31,27,23,11,13,12,2,4,5,0,10,7,4,2,1,1,1,2,5,3,0,1,0,2,1,1,1,0,1,5,0,0,28
祐天寺,325,21,0,0,0,0,0,21,4,8,10,0,6,0,27,8,98,19,68,62,36,75,41,31,43,52,37,47,10,0,29,50,100,17,17,34,30,4,0,0,6,10,0,21,10,0,7,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
学芸大学,326,6,0,0,4,1,4,15,13,13,7,12,29,20,17,31,30,52,81,79,71,84,49,73,52,100,87,88,90,88,72,38,28,41,60,33,24,27,22,34,44,26,38,42,6,6,14,0,6,6,25,48,4,0,0,0,0,0,6,0,0,6,6,0,26,9,2,0,0,5,5,0,0,0,49
都立大学,327,13,0,12,0,0,0,0,5,10,10,3,27,37,11,41,54,35,70,25,5,60,52,83,74,100,49,69,61,36,77,84,55,35,33,9,33,22,31,40,38,16,6,4,0,3,3,6,5,39,8,11,21,11,0,8,8,5,0,0,0,5,5,0,7,7,0,0,0,0,0,0,0,6,55
自由が丘,328,9,3,0,6,2,1,3,8,8,11,37,24,39,32,27,37,53,68,56,59,64,55,67,100,74,82,75,63,77,54,74,38,43,52,30,30,39,35,24,11,22,18,14,4,10,5,9,7,9,4,4,5,9,15,1,11,3,3,8,7,3,0,0,3,0,1,10,0,5,1,0,0,0,92
田園調布,329,0,0,0,0,0,0,0,12,10,75,42,49,60,23,90,25,60,28,35,28,79,78,56,64,60,58,63,37,68,100,80,55,13,50,5,12,17,30,12,73,21,10,10,0,0,21,0,0,0,0,0,0,0,34,34,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18
多摩川,330,5,5,2,4,5,2,0,6,0,6,14,4,15,19,27,44,55,48,26,74,75,75,50,50,73,100,36,44,29,29,57,36,18,34,53,14,24,2,8,11,7,2,11,35,22,3,8,3,3,6,7,1,1,23,23,0,0,1,1,3,0,5,0,0,2,2,0,0,0,0,0,0,0,15
不動前,331,13,0,0,0,0,0,0,0,4,7,0,18,45,39,20,0,8,35,0,45,10,14,59,0,100,68,36,54,44,34,70,34,9,9,39,15,45,45,9,0,0,0,0,0,0,0,0,0,0,36,36,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,28
武蔵小山,332,15,3,0,0,0,2,2,3,2,3,8,10,2,10,13,32,17,100,36,13,14,16,15,16,22,48,61,39,25,28,20,78,77,28,15,25,5,8,22,33,13,11,9,2,4,4,0,19,0,0,0,0,0,0,0,9,13,13,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,23
西小山,333,0,0,0,4,0,5,0,25,16,16,14,32,73,12,13,24,59,24,38,38,21,14,25,100,86,45,69,56,67,46,30,30,12,7,12,27,27,77,25,3,0,0,16,32,16,0,0,8,8,0,11,0,6,0,0,0,7,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
洗足,334,0,0,0,0,0,0,0,0,0,11,35,24,25,14,0,22,65,43,0,24,68,100,58,25,16,20,15,8,58,66,20,16,0,24,15,6,0,4,0,8,57,0,0,0,0,0,0,13,13,8,16,0,0,0,0,0,7,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,34
大岡山,335,3,0,0,2,4,3,0,2,2,10,9,3,18,9,31,15,17,4,37,13,48,21,44,75,38,45,63,72,100,76,50,21,14,45,55,57,25,22,30,14,15,12,3,5,4,7,0,0,10,7,8,2,0,3,4,0,0,13,27,8,0,0,0,0,6,0,0,16,0,0,0,0,0,21
奥沢,336,0,0,6,0,0,0,0,0,0,13,9,0,0,100,9,25,0,19,51,10,9,9,0,82,56,49,71,21,41,20,37,76,11,31,27,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
池尻大橋,337,11,0,0,0,0,1,1,1,7,4,2,9,8,23,1,5,24,13,34,40,17,17,31,7,9,22,48,38,29,100,12,12,26,29,26,6,0,11,9,30,3,1,9,12,10,1,14,1,2,4,4,3,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,20
三軒茶屋,338,11,0,0,1,0,3,5,3,5,12,11,5,35,15,16,29,47,54,67,37,46,47,39,67,59,52,61,100,73,52,56,57,34,34,40,29,41,37,25,27,19,9,13,27,28,12,8,3,3,6,16,12,0,3,3,10,0,0,0,0,0,1,0,1,2,3,0,0,1,0,0,0,1,42
駒沢大学,339,21,0,0,3,0,0,3,32,5,22,26,31,63,35,58,63,35,18,29,53,100,78,43,46,43,51,82,81,90,64,29,26,52,69,66,75,37,35,19,37,44,41,20,14,13,32,10,0,32,12,12,6,0,2,7,6,3,0,0,0,0,4,0,0,3,0,0,0,2,2,6,3,0,50
桜新町,340,0,0,0,0,0,19,15,9,18,39,17,45,49,39,19,100,38,43,29,49,37,46,52,72,27,26,26,97,65,53,28,3,8,20,19,31,29,11,14,23,9,4,2,3,11,13,23,16,0,0,0,12,0,6,0,0,0,0,0,0,0,3,3,2,0,3,0,0,0,0,0,0,4,51
用賀,341,3,3,3,0,21,26,28,16,35,24,39,34,52,79,39,67,69,47,17,100,47,31,82,67,43,88,76,48,38,14,43,28,13,22,27,60,34,9,12,23,0,21,17,23,5,0,0,2,2,0,0,3,0,0,2,0,10,10,0,0,0,0,0,0,0,19,19,0,0,0,0,0,2,44
二子玉川,342,6,0,2,3,7,3,10,14,18,15,31,22,33,40,49,42,68,59,74,76,100,77,85,84,81,64,78,63,54,47,62,57,45,32,26,27,31,16,16,31,39,20,20,15,7,13,1,9,1,8,2,5,8,5,4,8,5,0,3,2,2,4,0,3,0,8,0,0,5,5,0,0,1,66
つくし野,343,6,0,6,0,0,42,0,11,23,23,12,0,38,73,100,43,24,23,16,22,6,6,5,11,30,35,12,6,8,5,14,6,6,0,0,15,15,0,15,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
すずかけ台,344,0,0,0,0,48,48,0,30,28,0,40,27,27,11,40,100,55,59,12,42,0,8,69,13,0,30,0,0,16,0,0,0,21,21,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
南町田,345,17,0,8,0,90,74,0,41,72,0,45,100,7,16,73,64,73,15,41,41,33,34,16,56,7,15,16,0,15,7,32,9,0,24,24,7,10,9,0,15,0,0,0,0,22,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,34
下神明,346,0,0,0,0,0,0,0,8,0,0,10,0,0,30,15,0,0,0,0,15,22,0,37,61,7,15,57,43,0,0,0,7,46,100,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
戸越公園,347,5,0,0,0,4,0,0,3,9,3,0,5,0,25,9,32,62,66,100,4,39,36,31,13,17,7,6,19,12,6,0,0,0,2,0,3,0,0,0,39,39,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0
中延,348,0,0,0,18,18,0,6,43,49,0,0,6,39,57,86,100,0,13,34,46,9,9,25,78,82,38,34,68,69,96,81,37,35,29,0,3,11,11,20,20,0,7,7,0,0,7,0,11,11,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,3
荏原町,349,0,0,0,17,0,3,0,0,0,15,15,0,0,27,37,23,18,22,12,100,91,9,35,91,24,18,56,14,35,35,0,0,0,0,2,2,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
旗の台,350,3,0,2,0,0,2,4,2,0,10,4,13,11,25,13,17,7,20,30,8,25,100,39,24,49,49,57,39,35,24,47,45,55,9,23,16,23,38,21,24,12,10,8,5,4,0,7,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,43
北千束,351,0,0,0,0,0,0,4,4,0,0,0,5,15,17,7,36,0,21,8,0,0,0,17,9,0,23,23,61,100,10,10,0,17,6,24,27,0,11,0,10,14,3,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
緑が丘,352,14,0,0,0,0,0,0,0,0,20,0,0,20,20,0,0,0,24,7,75,21,19,21,44,82,100,22,37,46,20,68,31,69,32,0,0,0,0,8,8,35,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
九品仏,353,0,0,0,0,0,0,0,26,26,0,10,0,9,10,9,0,34,25,10,7,43,60,100,31,85,20,49,39,0,55,18,13,29,41,26,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,35,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尾山台,354,0,12,0,0,0,9,4,16,0,0,3,0,3,7,47,100,75,24,29,56,86,82,44,27,29,21,17,65,71,46,80,13,30,29,25,46,59,13,8,0,0,0,0,8,0,0,0,0,0,0,27,22,0,0,0,8,12,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0
等々力,355,8,0,0,0,0,17,4,9,100,32,34,26,11,32,29,16,47,9,36,24,61,65,50,64,45,55,60,39,23,14,10,22,26,19,20,11,2,5,21,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
上野毛,356,11,11,0,3,20,16,0,10,17,36,58,46,8,12,72,96,23,0,11,31,0,49,100,62,63,48,38,54,13,5,18,24,24,28,53,27,27,0,6,17,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,17,17,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,57
大崎広小路,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
戸越銀座,358,0,20,20,0,0,0,0,0,0,34,0,0,18,0,40,54,25,19,0,10,10,25,9,100,79,79,67,72,75,73,18,50,20,0,32,32,0,0,0,0,0,18,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
荏原中延,359,13,0,0,0,0,4,4,0,0,0,0,5,0,0,0,10,16,0,29,29,8,18,100,28,16,86,71,45,49,66,0,37,42,27,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
長原,360,15,0,0,5,0,0,0,0,20,24,11,0,8,12,50,27,22,20,92,85,24,30,32,28,100,96,50,34,67,73,27,33,11,5,0,5,59,54,6,6,5,5,0,0,10,10,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,4
洗足池,361,7,0,3,0,0,0,5,0,13,0,25,8,0,13,55,64,18,9,84,100,26,41,35,59,53,18,27,87,92,7,65,67,21,17,35,7,0,0,0,0,6,0,0,4,10,10,9,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,6,6,0,28
石川台,362,0,0,0,0,0,0,0,4,17,13,24,5,0,6,14,63,40,99,54,62,28,30,44,93,100,69,15,75,58,16,26,39,42,77,29,13,18,8,3,47,35,0,5,5,0,0,0,0,29,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
雪が谷大塚,363,0,0,0,0,0,4,4,5,5,10,0,9,24,17,26,5,47,21,22,29,11,13,52,86,71,100,62,36,14,18,52,37,3,18,18,10,9,0,7,0,2,2,0,0,0,2,2,0,0,0,0,14,10,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25
御嶽山,364,0,0,0,0,2,0,0,0,9,0,0,0,0,10,10,3,3,27,100,53,25,50,26,34,16,37,50,79,69,0,5,7,10,3,27,27,0,0,1,1,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,28,10,0,0,17,0,0,0,0,0,0,0,0,0,0,65
久が原,365,0,0,0,0,0,0,0,3,0,0,54,72,17,5,38,56,69,71,35,46,27,100,76,13,7,36,53,7,7,27,16,5,15,44,23,5,0,0,3,65,65,3,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
千鳥町,366,7,0,0,4,4,0,0,18,20,5,0,16,19,9,5,100,0,13,15,34,83,75,12,14,9,5,9,72,72,11,10,16,18,17,9,9,0,24,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
池上,367,0,0,11,0,0,0,7,0,52,32,8,9,54,42,21,21,8,9,80,39,98,68,57,65,100,56,24,45,44,27,24,0,13,4,30,12,5,15,0,21,2,6,6,9,11,5,2,0,0,6,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,64
蓮沼,368,0,0,0,0,11,0,0,0,0,0,3,0,0,2,3,0,5,100,3,3,1,16,14,6,9,9,5,14,21,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23
沼部,369,31,31,0,0,0,0,23,0,14,32,32,0,0,14,44,33,40,0,0,0,62,33,100,23,58,0,14,40,40,0,39,21,0,0,0,0,0,19,18,30,0,0,0,24,0,0,0,0,13,25,12,0,0,0,0,0,0,0,46,0,42,0,0,25,25,0,0,0,0,0,0,0,0,0
鵜の木,370,3,3,0,0,0,1,7,6,15,4,8,13,0,31,39,28,38,100,47,54,21,27,43,19,7,24,23,47,41,8,28,24,19,14,38,0,4,14,2,5,1,0,48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
下丸子,371,0,0,0,0,0,0,0,0,0,0,3,5,13,17,17,15,23,18,89,100,42,45,41,25,4,40,78,37,76,43,2,9,26,46,17,5,56,18,18,4,0,0,0,13,13,13,0,21,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
武蔵新田,372,0,0,8,8,0,0,3,25,9,9,18,23,14,12,15,13,19,2,15,31,29,23,39,58,31,20,4,4,24,13,4,12,12,39,15,16,1,1,4,10,8,2,0,3,5,2,7,0,2,2,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
矢口渡,373,3,0,0,0,0,2,0,0,0,0,7,3,13,27,16,8,34,47,48,78,13,22,75,57,65,66,51,32,53,44,27,17,6,10,8,38,36,12,3,3,0,10,11,13,17,0,0,3,0,3,3,3,3,0,1,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,100
西太子堂,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
若林,375,7,4,0,0,0,0,0,11,0,0,0,7,0,100,85,13,7,7,13,5,0,6,20,6,8,19,27,45,30,34,33,23,7,13,0,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松陰神社前,376,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,30,29,47,0,18,14,0,0,28,75,56,31,100,79,0,0,21,21,0,55,18,0,0,0,0,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,17
世田谷,377,0,0,0,0,0,0,86,86,0,31,0,20,20,0,0,38,98,21,76,95,69,18,13,0,100,100,0,31,31,0,21,21,0,64,31,0,0,31,63,31,0,33,58,43,18,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
上町,378,0,0,0,0,0,0,0,7,7,0,0,16,69,83,24,69,14,14,9,19,27,42,75,32,35,28,14,38,18,14,8,18,34,47,32,12,34,45,100,54,38,22,19,40,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10
宮の坂,379,0,0,0,0,0,0,0,0,4,0,18,0,0,0,8,0,11,0,0,35,14,16,100,58,0,23,19,0,11,21,27,16,0,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15
山下,380,0,0,0,0,0,0,0,13,28,15,15,0,0,0,0,12,0,0,100,0,0,21,0,24,31,77,0,35,10,17,15,52,51,7,0,0,8,33,10,0,16,16,0,0,6,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
松原,381,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,8,31,100,81,11,0,42,15,26,0,29,75,0,0,0,0,17,17,20,0,0,0,20,20,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,8,8,0,0,0
泉岳寺,382,2,0,1,2,0,1,1,1,1,9,2,16,8,9,42,53,30,53,49,58,47,68,59,70,61,66,73,100,89,93,89,43,48,45,29,48,35,36,28,17,14,31,22,9,19,45,12,8,1,2,3,13,4,6,2,5,3,4,27,2,2,1,0,8,16,0,0,1,0,1,0,0,10,36
北品川,383,0,0,0,0,0,0,0,0,0,0,23,0,0,100,84,84,0,93,0,0,11,22,21,33,0,14,0,25,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,17
新馬場,384,0,0,0,0,0,0,0,0,0,0,11,13,0,6,33,85,86,16,0,8,15,13,24,24,6,25,75,100,0,15,23,59,38,95,14,63,23,23,0,0,16,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
青物横丁,385,0,0,4,6,0,0,0,0,0,0,0,0,0,23,16,7,7,7,0,0,17,2,32,29,24,8,67,56,92,100,31,15,4,6,7,4,5,0,0,8,0,0,2,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
鮫洲,386,0,0,0,0,0,0,0,0,0,0,85,85,9,21,21,0,0,0,0,0,10,0,75,67,100,0,47,0,8,8,0,0,21,21,69,69,7,7,20,0,10,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
立会川,387,0,0,0,0,0,0,0,0,0,5,5,0,3,65,0,0,0,0,0,100,74,40,46,35,29,0,30,71,31,0,20,26,0,10,4,0,5,3,7,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
大森海岸,388,0,0,0,0,0,0,0,18,25,16,0,5,0,19,0,21,9,9,40,62,32,17,0,0,0,5,24,78,0,35,45,0,0,15,22,16,8,89,100,52,24,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
平和島,389,20,0,0,3,3,0,7,0,20,3,13,10,81,14,24,93,14,44,99,96,53,64,100,28,69,90,65,65,23,34,86,44,28,38,23,36,36,25,44,20,5,7,6,23,3,3,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21
大森町,390,0,0,34,34,0,0,0,0,0,9,0,2,2,14,13,20,17,21,50,73,27,49,41,23,23,27,32,10,100,15,4,22,52,2,5,0,39,14,5,3,3,3,8,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7
梅屋敷,391,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,9,0,0,0,28,0,76,66,25,8,4,4,32,71,100,65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3
京急蒲田,392,3,0,0,12,1,0,2,4,2,19,14,7,4,5,36,22,49,64,68,27,56,52,94,78,55,55,64,100,52,67,62,53,26,77,37,38,22,8,22,22,8,6,13,9,5,0,2,2,7,11,0,2,0,0,0,0,0,4,2,2,14,4,0,1,0,0,4,4,10,10,0,0,1,49
雑色,393,14,0,1,2,0,1,1,0,54,12,25,6,33,0,44,8,12,0,13,13,25,54,67,81,20,24,69,100,53,39,5,17,10,8,7,17,6,12,14,20,3,6,3,0,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
六郷土手,394,71,0,0,0,0,0,0,8,20,14,14,43,43,51,51,11,11,6,96,24,37,5,63,85,100,70,45,12,42,38,41,13,7,15,0,0,54,59,0,9,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,24,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
糀谷,395,0,0,0,0,2,6,4,0,2,10,0,1,47,56,23,80,100,38,0,20,17,97,27,5,0,12,10,26,28,55,18,79,79,39,42,8,10,6,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0
大鳥居,396,0,0,9,9,0,0,2,2,0,10,0,0,9,5,5,27,23,37,0,4,9,97,18,26,23,100,35,32,77,87,20,47,4,49,29,37,8,8,0,0,12,0,16,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,66
穴守稲荷,397,8,8,0,0,0,0,0,0,0,0,0,0,69,0,0,21,12,12,87,100,15,3,33,44,0,31,0,22,0,33,0,0,0,0,0,7,0,20,0,14,0,0,0,0,0,0,38,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天空橋,398,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,44,17,43,59,35,84,17,86,71,68,64,23,100,51,56,17,8,15,12,0,0,20,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
羽田空港国際線ターミナル,399,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100
羽田空港国内線ターミナル,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田原町,401,0,5,0,0,0,0,0,0,0,0,20,16,0,0,0,0,0,7,0,32,61,100,5,0,3,0,0,16,11,0,16,16,0,0,28,7,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
稲荷町,402,0,0,37,37,0,0,0,0,0,0,0,37,37,0,0,0,0,0,79,27,0,26,26,79,55,0,20,52,45,0,0,100,0,0,0,26,0,0,0,0,22,22,0,48,27,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
上野広小路,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,63,0,0,20,100,0,46,37,0,0,52,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
末広町,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,6,0,100,5,0,5,5,0,6,0,0,0,13,13,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
