name,st_id,bef0600,af0600,af0615,af0630,af0645,af0700,af0715,af0730,af0745,af0800,af0815,af0830,af0845,af0900,af0915,af0930,af0945,af1000,af1015,af1030,af1045,af1100,af1115,af1130,af1145,af1200
二重橋前,462,0,0,0,0,0,0,17,17,26,20,191,110,64,43,43,35,218,55,0,0,0,128,0,0,0,0
赤坂,463,0,0,0,0,0,0,0,0,112,0,22,204,0,0,0,0,0,0,0,0,0,0,0,0,0,39
乃木坂,464,0,0,0,0,48,91,0,76,90,96,97,120,0,0,0,0,0,0,0,0,0,0,0,0,0,400
明治神宮前,465,0,0,0,0,0,41,140,148,76,408,309,107,302,236,384,261,264,0,0,135,0,0,20,0,0,0
代々木公園,466,0,39,0,0,0,21,21,311,474,43,0,0,72,0,88,0,24,0,0,0,0,0,0,0,0,0
北綾瀬,467,15,0,0,143,186,651,385,729,555,165,136,381,197,0,115,110,124,0,0,0,0,0,0,0,0,0
地下鉄成増,468,72,0,34,471,508,737,1613,676,776,507,852,657,489,45,124,118,24,0,0,0,0,0,0,0,34,447
地下鉄赤塚,469,28,0,165,119,125,477,846,701,781,635,515,403,91,98,285,103,31,48,749,0,0,135,100,0,0,255
平和台,470,89,0,220,25,505,432,2637,926,1341,1086,607,373,540,153,69,0,0,0,0,0,0,44,0,0,0,248
氷川台,471,69,79,44,68,145,458,1230,815,675,697,805,466,297,91,250,279,39,15,18,68,0,46,0,0,0,98
千川,472,0,0,22,26,494,247,992,529,631,947,348,552,245,22,59,0,22,0,22,136,0,0,0,0,26,136
要町,473,17,47,0,27,248,157,865,684,407,1392,765,150,153,256,0,63,19,17,85,0,0,0,0,97,0,0
東池袋,474,25,0,191,28,50,92,118,109,17,284,99,174,22,0,48,41,0,0,214,0,0,0,0,0,0,0
護国寺,475,0,25,0,78,64,126,175,199,201,196,486,162,298,130,25,0,0,0,0,44,0,0,0,0,0,0
江戸川橋,476,0,0,62,89,67,350,339,233,515,436,223,92,87,353,0,113,0,21,0,0,0,0,0,0,0,45
麹町,477,0,0,0,0,0,0,69,23,0,0,90,80,0,47,0,23,0,0,0,35,0,0,0,0,0,120
永田町,478,37,0,156,86,241,91,2258,1483,2702,2977,2453,3245,2462,2281,2012,534,651,289,435,628,67,37,0,94,0,1209
桜田門,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
銀座一丁目,480,0,0,0,0,0,0,0,0,54,0,141,0,0,0,52,106,0,0,0,0,0,0,0,0,0,19
新富町,481,0,0,0,0,0,0,73,201,851,180,347,168,172,126,0,0,48,9,0,0,0,0,0,0,0,48
月島,482,32,0,165,195,530,333,639,1023,468,810,337,937,517,157,88,924,97,55,137,27,0,0,0,0,266,198
豊洲,483,23,90,46,0,269,728,1197,821,1044,546,1043,773,159,322,51,139,46,0,290,155,0,0,21,50,426,142
辰巳,484,45,0,0,129,400,201,39,380,649,319,160,259,183,214,22,140,0,41,96,0,0,366,0,0,0,214
半蔵門,485,0,0,0,0,0,0,338,165,0,28,31,36,46,0,212,0,0,0,0,0,0,0,0,0,0,0
神保町,486,55,0,19,18,36,1024,1144,3330,1635,2232,2915,2820,1917,1962,2518,1330,1253,1098,260,908,240,137,0,0,228,802
水天宮前,487,0,0,0,0,104,0,5,45,35,315,157,94,194,68,99,0,0,0,0,0,0,0,0,0,0,44
清澄白河,488,0,0,0,548,250,640,3232,851,952,981,789,696,514,297,90,0,649,589,530,0,0,0,0,0,30,0
住吉,489,0,0,0,0,261,83,868,482,419,618,1637,1237,157,0,256,0,32,23,0,0,0,0,63,0,0,83
白金台,490,0,0,0,0,14,0,0,676,126,66,66,53,0,0,0,0,0,0,0,0,0,0,0,0,0,66
白金高輪,491,0,0,0,0,89,100,111,49,294,489,573,815,562,1444,322,105,78,0,365,248,125,53,0,0,0,290
麻布十番,492,0,0,0,0,0,0,0,103,263,345,356,128,103,44,214,44,0,0,31,0,0,0,0,34,0,192
六本木一丁目,493,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東大前,494,0,0,0,0,0,0,0,0,0,257,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,126
本駒込,495,0,0,0,0,29,91,166,0,48,117,0,0,0,65,0,0,32,0,0,0,0,0,0,0,0,48
西ケ原,496,0,0,0,0,46,42,127,171,72,48,133,36,41,0,0,48,0,0,0,48,0,0,0,0,0,0
王子神谷,497,0,72,138,40,147,589,1614,193,86,461,717,454,339,336,0,144,72,0,0,0,48,0,0,0,0,384
志茂,498,0,0,77,0,0,70,72,168,329,102,179,81,0,88,0,144,0,0,0,0,0,0,0,0,0,0
赤羽岩淵,499,0,0,0,55,1328,1401,12281,1574,2522,3491,2411,2536,1965,582,161,493,96,0,79,33,85,0,0,0,0,3743
雑司が谷,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西早稲田,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東新宿,502,0,0,44,0,0,0,0,268,0,137,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北参道,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西馬込,504,50,0,19,524,121,644,1192,1148,974,1584,2063,2222,511,221,60,109,167,0,38,22,0,0,0,0,0,42
馬込,505,40,0,42,67,46,1163,291,854,1301,579,559,265,87,63,42,150,0,0,87,0,15,37,42,0,0,71
戸越,506,0,182,0,0,0,390,330,149,0,351,466,124,116,0,49,141,32,0,0,31,0,0,0,0,0,159
高輪台,507,0,0,0,0,0,115,0,0,0,119,77,0,0,0,0,0,0,0,37,0,0,0,0,36,0,0
三田,508,15,26,0,0,1374,273,243,701,997,1867,1477,1411,1728,435,1318,177,79,197,258,92,0,445,137,0,199,356
大門,509,54,34,25,0,0,346,792,286,493,573,517,642,279,1054,263,135,162,0,58,98,0,0,0,0,0,0
宝町,510,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,64
東日本橋,511,0,0,0,34,34,980,588,782,1161,822,639,1595,687,220,878,256,177,0,0,787,59,0,31,0,0,55
蔵前,512,0,0,0,0,39,500,157,0,481,697,138,384,154,103,0,21,224,0,0,0,0,0,0,216,0,39
本所吾妻橋,513,0,0,522,0,35,42,77,316,480,230,446,140,0,0,379,0,32,0,0,0,0,0,0,0,0,232
芝公園,514,0,0,0,0,0,0,0,106,20,14,49,41,0,370,0,0,0,0,0,0,0,0,0,0,0,0
御成門,515,0,0,0,0,0,0,0,0,0,0,60,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0
内幸町,516,0,0,0,0,0,0,0,26,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
春日,517,0,112,0,0,45,20,125,40,3337,328,1271,912,459,227,163,61,95,7,144,1060,0,76,38,0,38,147
白山,518,54,82,0,0,436,0,13,155,78,440,245,658,260,526,184,302,0,145,0,226,0,0,0,0,0,51
千石,519,0,0,0,0,139,0,0,547,57,907,195,1089,68,80,0,0,37,45,56,37,0,0,0,0,0,85
西巣鴨,520,0,50,0,0,163,265,371,70,643,100,161,160,226,0,0,208,0,77,0,160,0,0,0,0,0,0
新板橋,521,0,0,0,0,0,0,140,162,173,476,265,1054,282,132,8,111,0,203,454,0,127,0,0,0,0,95
板橋区役所前,522,0,0,0,0,47,145,525,126,299,191,210,94,237,456,0,43,0,60,271,0,0,0,0,0,0,0
板橋本町,523,178,69,0,138,921,411,144,476,405,1199,209,1717,754,502,30,100,42,0,0,0,0,172,0,0,0,0
本蓮沼,524,0,0,76,1045,299,442,0,328,57,343,201,329,339,0,69,0,97,0,105,0,0,65,0,22,0,0
志村坂上,525,52,25,193,21,93,0,174,275,536,882,430,180,60,57,15,117,96,0,0,77,15,0,0,0,0,0
志村三丁目,526,0,0,0,143,1474,662,259,768,469,1313,672,538,491,290,101,36,0,0,0,0,113,48,0,154,30,147
蓮根,527,73,54,96,55,101,261,262,496,127,119,61,166,199,172,0,26,61,0,1045,0,0,0,0,40,0,0
西台,528,0,29,0,336,694,89,126,145,546,98,169,383,389,586,126,0,207,154,25,0,0,0,0,0,0,0
高島平,529,55,187,0,520,597,1225,858,695,3419,1263,175,654,341,994,1028,70,0,93,0,0,0,0,0,52,0,185
新高島平,530,48,52,0,184,19,100,383,22,440,177,304,110,0,58,0,97,0,0,45,0,0,0,0,0,0,0
西高島平,531,0,0,0,39,203,197,137,453,2117,276,182,0,0,234,0,0,602,0,0,0,51,0,0,0,0,0
曙橋,532,0,0,0,0,60,43,59,579,211,305,45,0,68,0,68,0,0,116,0,0,0,0,0,0,0,120
小川町,533,309,105,568,943,13,315,329,504,861,2240,976,1295,364,166,419,398,339,789,0,176,10,0,0,0,0,448
岩本町,534,0,0,0,0,0,0,213,154,487,92,401,213,164,0,110,605,27,0,0,0,0,0,0,0,0,0
馬喰横山,535,0,0,27,0,0,50,1572,333,320,427,299,527,1151,261,251,157,168,98,22,19,0,0,20,0,55,450
浜町,536,0,0,0,0,0,0,0,0,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
森下,537,0,82,0,0,0,779,522,775,879,2201,523,1553,1719,385,275,103,278,78,0,77,0,192,0,0,0,84
菊川,538,0,0,0,0,0,642,183,102,68,88,232,71,93,150,0,38,0,0,19,0,0,0,0,0,0,17
西大島,539,159,0,0,834,963,458,394,425,529,92,89,91,39,405,76,55,0,0,0,0,0,0,0,0,0,29
大島,540,0,0,56,54,93,77,332,1835,531,630,847,182,77,62,118,17,24,0,97,29,0,0,0,0,0,33
東大島,541,52,0,148,119,183,1305,818,1082,960,1090,927,999,319,154,119,0,0,199,16,0,0,110,0,17,0,580
船堀,542,16,27,0,886,820,715,960,2586,1144,1531,1947,1232,1387,355,498,1468,155,75,86,314,0,78,0,0,32,170
一之江,543,25,51,162,1932,1357,2077,566,1119,1004,2056,1846,153,147,101,33,70,0,31,0,0,0,0,0,0,0,70
瑞江,544,100,0,63,462,382,1362,1629,834,1562,3683,1061,793,1350,999,0,263,92,846,0,106,78,0,59,0,0,82
篠崎,545,0,0,179,93,974,765,199,1276,839,1330,326,101,169,183,0,52,0,0,0,149,0,0,0,0,0,50
三ノ輪橋,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川一中前,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川区役所前,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川二丁目,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川七丁目,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
町屋駅前,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
町屋二丁目,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東尾久三丁目,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
熊野前,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮ノ前,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小台,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川遊園地前,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川車庫前,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梶原,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
栄町,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
王子駅前,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
飛鳥山,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
滝野川一丁目,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西ケ原四丁目,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新庚申塚,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
庚申塚,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巣鴨新田,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大塚駅前,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向原,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東池袋四丁目,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
都電雑司ケ谷,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鬼子母神前,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
学習院下,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
面影橋,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
赤土小学校前,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
足立小台,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
扇大橋,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高野,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江北,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西新井大師西,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
谷在家,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舎人公園,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舎人,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
見沼代親水公園,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新宿西口,585,0,0,0,43,0,40,664,321,489,944,1223,1813,1511,399,266,391,581,97,440,736,191,120,65,50,23,323
若松河田,586,0,0,27,0,0,48,22,26,102,303,98,20,0,120,53,118,64,0,0,0,41,0,0,0,0,0
牛込柳町,587,0,0,0,44,0,41,0,0,32,58,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛込神楽坂,588,0,0,0,0,46,16,0,369,123,288,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
上野御徒町,589,129,0,0,0,0,238,354,354,1700,348,470,1310,523,67,34,217,12,62,515,0,40,0,0,0,0,435
新御徒町,590,0,0,0,0,12,90,153,44,146,44,274,269,51,28,0,0,0,13,0,0,41,0,0,0,0,19
勝どき,591,0,0,0,29,34,0,88,162,40,84,23,0,220,0,0,0,498,0,0,0,38,0,0,0,0,0
築地市場,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
汐留,593,0,0,0,0,0,0,32,282,83,311,296,147,0,21,21,25,0,0,0,0,0,0,0,0,0,0
赤羽橋,594,0,0,0,0,37,71,0,0,22,69,175,78,0,17,0,0,0,0,0,0,0,0,0,0,0,0
国立競技場,595,0,0,0,0,0,0,0,68,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
都庁前,596,0,0,0,0,0,0,478,74,0,184,0,118,143,35,0,68,54,0,0,0,0,1186,0,0,0,0
西新宿五丁目,597,166,0,0,0,16,0,50,22,313,28,127,472,0,0,0,0,0,0,0,0,0,0,0,0,0,171
落合南長崎,598,0,0,59,0,0,86,0,1330,537,993,575,136,326,0,0,0,0,441,98,144,0,0,171,0,0,0
新江古田,599,0,0,143,289,0,154,881,119,28,155,266,203,424,0,437,0,0,0,0,100,0,0,0,0,0,53
練馬春日町,600,0,0,70,326,71,114,732,592,434,433,273,246,0,0,374,73,21,0,0,0,0,0,0,0,0,0
光が丘,601,36,242,515,316,418,3419,2464,1564,2335,1985,1984,701,671,979,245,326,162,190,0,221,0,114,20,0,0,541
新柴又,602,27,0,0,162,58,140,0,0,338,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
天王洲アイル,603,0,0,0,0,0,73,131,0,36,172,41,66,154,52,0,34,0,0,0,98,0,0,0,0,0,52
大井競馬場前,604,0,0,106,48,79,231,80,150,750,316,0,68,0,179,310,0,13,0,0,0,0,0,716,0,0,109
流通センター,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
昭和島,606,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
整備場,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港国際線ビル,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新整備場,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港第1ビル,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
羽田空港第2ビル,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
竹芝,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日の出,613,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芝浦ふ頭,614,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
お台場海浜公園,615,0,0,0,0,0,0,70,19,402,150,827,86,0,0,565,0,0,0,0,0,0,0,50,0,0,0
台場,616,0,0,0,0,0,0,0,0,0,0,0,346,0,0,87,0,0,0,0,0,0,0,0,0,0,0
船の科学館,617,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0
テレコムセンター,618,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
青海,619,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
国際展示場正門,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有明,621,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有明テニスの森,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
市場前,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新豊洲,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東雲,625,0,0,0,0,0,0,0,88,190,73,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国際展示場,626,0,0,0,0,0,0,28,0,0,0,0,83,0,0,0,0,0,0,0,0,210,0,0,0,0,0
東京テレポート,627,0,0,0,0,0,0,35,0,38,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
品川シーサイド,628,104,40,0,0,15,0,49,86,0,97,139,285,0,80,65,0,0,0,0,0,0,0,0,0,0,0
上北台,629,118,28,53,56,602,268,294,307,284,28,178,92,0,0,0,0,0,0,0,0,0,0,0,0,0,25
桜街道,630,0,56,0,56,110,136,206,184,211,17,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,56
砂川七番,631,0,0,0,0,22,84,184,206,213,118,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉体育館,632,0,0,0,0,28,57,56,56,140,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
立飛,633,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高松,634,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
立川北,635,0,0,0,0,364,185,279,320,331,928,1348,347,387,209,421,0,44,372,82,44,135,0,0,0,0,344
立川南,636,0,0,0,0,0,164,177,227,370,452,148,208,199,347,0,0,350,0,270,0,148,56,0,0,0,16
柴崎体育館,637,0,0,0,0,0,62,268,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
甲州街道,638,0,0,0,80,95,597,179,287,40,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
万願寺,639,0,11,118,44,21,383,45,198,16,40,28,81,0,0,0,0,0,0,0,0,0,0,0,0,18,0
程久保,640,0,0,0,0,0,21,20,20,0,45,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0
中央大学・明星大学,641,0,0,0,0,40,116,79,481,31,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
大塚・帝京大学,642,0,0,0,0,55,71,0,76,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松が谷,643,0,52,135,0,0,13,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
多摩センター,644,64,0,0,0,0,86,173,449,45,461,41,429,528,747,225,54,0,108,98,694,380,0,36,0,118,397
青井,645,17,0,72,33,158,16,79,61,385,237,81,32,17,31,0,0,0,0,0,0,0,0,0,0,0,65
六町,646,0,0,0,23,149,245,180,273,290,144,28,45,0,0,0,19,0,0,0,16,0,0,0,0,0,0
清滝,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高尾山,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
滝本,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
御岳山,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
